,cuid,pred_revenue_30,pred_convert_30
24065,292439,0,0
24066,525290,1.688555556,0
24067,292498,3.2984,0
24068,292510,0,0
24069,292515,32.97466667,0
24070,292536,0,0
24071,292552,0,0
24072,292556,6.279555556,0
24073,292564,42.499,0
24074,525296,34.68477778,0
24075,292614,0,0
24076,292632,58.72250444,0
24077,292649,32.25577778,0
24078,292658,44.46346889,0
24079,292698,26.67,0
24080,292732,26.999,0
24081,292763,0,0
24082,292771,0,0
24083,292816,0,0
24084,292822,1.701222222,0
24085,292915,0,0
24086,292939,2.416666667,0
24087,292955,358.5387778,0
24088,293012,0,0
24089,293016,58.36044444,0
24090,293027,0,0
24091,293031,30.91544444,0
24092,293038,0,0
24093,293049,0,0
24094,293053,27.25055889,0
24095,293087,80.04675111,0
24096,293135,15.36677778,0
24097,293176,88.62611111,0
24098,293193,0,0
24099,525323,0,0
24100,293229,0,0
24101,293235,11.91922222,0
24102,293243,4.095,0
24103,293256,8.032,0
24104,293262,4.013333333,0
24105,293301,8.308888889,0
24106,293302,0,0
24107,293329,46.16415556,0
24108,293438,45.72848889,0
24109,293451,37.04418444,0
24110,525333,6.599,0
24111,293481,36.25866444,0
24112,293500,114.76276,0
24113,293512,0,0
24114,293535,0,0
24115,293564,39.11841444,0
24116,525335,0,0
24117,293621,0,0
24118,293640,0,0
24119,293689,0,0
24120,293779,0,0
24121,293835,0,0
24122,293879,154.3318278,0
24123,293883,0,0
24124,525354,4.864111111,0
24125,525355,0,0
24126,293897,0,0
24127,293910,0,0
24128,293923,705.9467108,0
24129,293927,0,0
24130,219904,5.449333333,0
24131,219910,0,0
24132,519453,1.999888889,0
24133,484664,130.77789,0
24134,220115,0,0
24135,220152,0,0
24136,220173,7.943666667,0
24137,220176,3.466444444,0
24138,220180,0,0
24139,220196,21.82202778,0
24140,220214,16.35788889,0
24141,484679,29.85484444,0
24142,484686,19.25166667,0
24143,220284,0,0
24144,220315,0,0
24145,220374,79.97666667,0
24146,220375,20.28955556,0
24147,220438,0,0
24148,220444,0,0
24149,484709,0,0
24150,484714,0.055444444,0
24151,220482,0,0
24152,220497,44.92465556,0
24153,220513,0,0
24154,220635,2.084111111,0
24155,220647,14.72666667,0
24156,220653,95.72873222,0
24157,484758,0,0
24158,220684,0,0
24159,220710,35.78121667,0
24160,220750,12.10544444,0
24161,484782,0.721444444,0
24162,220784,0,0
24163,220800,0,0
24164,220803,0,0
24165,220805,3.91,0
24166,220827,71.96922222,0
24167,220840,107.946,0
24168,484808,43.49477778,0
24169,220867,77.96421111,0
24170,220884,59.1831,0
24171,484824,125.3465556,0
24172,484827,0,0
24173,220907,18.00260667,0
24174,220960,446.4162222,0
24175,294626,36.21977778,0
24176,294628,0,0
24177,294629,9.163555556,0
24178,294648,21.39466667,0
24179,294663,0.577666667,0
24180,294717,38.06866667,0
24181,294725,0,0
24182,294738,0,0
24183,294760,96.04377778,0
24184,294773,1.155333333,0
24185,484923,0.577666667,0
24186,484924,1.733,0
24187,294807,3.466,0
24188,294823,106.9502289,0
24189,294825,17.25277778,0
24190,294828,0,0
24191,484942,7.704935556,0
24192,294847,0,0
24193,294851,132.1086678,0
24194,484965,14.69951111,0
24195,525501,7.944333333,0
24196,294907,1163.670473,0
24197,294911,4.488,0
24198,484982,6.166444444,0
24199,294934,29.48155556,0
24200,294937,30.55122222,0
24201,294954,0,0
24202,525508,2.378135556,0
24203,295010,16.48733333,0
24204,295025,0,0
24205,485010,79.192,0
24206,525512,14.49544444,0
24207,295056,0,0
24208,295072,33.61922222,0
24209,295098,0,0
24210,485028,49.08677778,0
24211,295115,0,0
24212,295147,51.71833333,0
24213,295173,0,0
24214,295185,108.3456667,0
24215,485047,4.399555556,0
24216,295207,11.55511111,0
24217,295217,84.84465111,0
24218,295252,4.722111111,0
24219,295264,62.89861333,0
24220,295311,47.46852889,0
24221,295318,0,0
24222,295337,2.211111111,0
24223,295344,0,0
24224,295354,44.72153889,0
24225,295373,28.28894444,0
24226,295387,2.510555556,0
24227,295415,0,0
24228,295461,20.00655556,0
24229,295464,30.63966667,0
24230,295482,43.84033333,0
24231,295490,1.111,0
24232,295491,0,0
24233,485104,8.116666667,0
24234,295508,13.223,0
24235,295520,59.31277778,0
24236,295545,35.70277778,0
24237,295553,13.335,0
24238,295554,10.29877778,0
24239,295573,0,0
24240,295602,2.325666667,0
24241,295609,21.85916222,0
24242,295611,0,0
24243,295641,0,0
24244,295642,22.36211111,0
24245,295670,0,0
24246,295680,19.52844444,0
24247,295686,0,0
24248,295704,4.065777778,0
24249,295707,11.96355556,0
24250,295746,1.585888889,0
24251,295786,37.94533333,0
24252,295815,20.70477778,0
24253,525547,0,0
24254,296078,0,0
24255,296145,0,0
24256,296234,0,0
24257,296331,99.71941444,0
24258,296342,11.25522222,0
24259,525571,0,0
24260,296379,0,0
24261,525575,188.9246667,0
24262,296468,235.6860489,0
24263,296478,0,0
24264,296492,6.221222222,0
24265,296495,131.5589933,0
24266,296582,0,0
24267,296602,4.121888889,0
24268,296620,199.1135233,0
24269,296628,88.42522222,0
24270,296639,5.427555556,0
24271,296646,56.71164889,0
24272,296676,0,0
24273,296692,0,0
24274,296702,0,0
24275,296708,0,0
24276,296713,1.955444444,0
24277,296717,24.2099664,0
24278,296744,24.67997394,0
24279,296747,56.59655556,0
24280,296760,333.8785533,0
24281,525584,0,0
24282,296781,0,0
24283,222687,0,0
24284,583514,106.3417778,0
24285,222716,0,0
24286,222718,41.27403111,0
24287,222771,0,0
24288,222814,0,0
24289,222819,112.0293333,0
24290,222839,0,0
24291,222951,11.22166667,0
24292,223031,0,0
24293,223043,0,0
24294,223048,86.92433333,0
24295,223056,20.95513111,0
24296,223086,154.8363333,0
24297,223122,5.332444444,0
24298,223139,0,0
24299,223146,8.367777778,0
24300,223200,135.2703333,0
24301,223270,14.13111111,0
24302,223289,1.833222222,0
24303,223302,73.22122667,0
24304,223312,0,0
24305,223330,58.34766667,0
24306,223337,21.80466667,0
24307,223353,5.666222222,0
24308,223434,57.87668111,0
24309,223441,32.18577778,0
24310,223470,1.410888889,0
24311,223509,33.92033333,0
24312,223523,123.2178889,0
24313,223528,1.664333333,0
24314,583519,246.2898344,0
24315,223545,53.717,0
24316,223620,0,0
24317,223656,0,0
24318,525683,44.56977778,0
24319,525684,89.594,0
24320,297444,90.68887778,0
24321,297458,2.221777778,0
24322,297474,0,0
24323,297482,32.444,0
24324,297486,0,0
24325,297504,13.90088889,0
24326,297540,0,0
24327,297559,0,0
24328,297567,0,0
24329,297590,22.72011111,0
24330,458792,82.42511111,0
24331,458796,86.59370778,0
24332,297638,189.1651111,0
24333,297661,0,0
24334,297684,28.18477778,0
24335,458854,0,0
24336,458861,0,0
24337,525714,0,0
24338,297771,17.73344444,0
24339,297798,50.2582,0
24340,297803,109.765,0
24341,297816,52.99061,0
24342,458930,12.222,0
24343,297906,0,0
24344,297907,0,0
24345,297910,8.527444444,0
24346,458950,41.75666444,0
24347,458957,19.14938444,0
24348,525735,0,0
24349,297992,5.987666667,0
24350,297994,0,0
24351,297996,3.044222222,0
24352,298007,0,0
24353,298085,0,0
24354,298095,17.07988889,0
24355,298111,3.289097778,0
24356,298129,0,0
24357,298155,7.701222222,0
24358,298172,18.53422222,0
24359,298179,74.59577778,0
24360,298225,0,0
24361,298237,0,0
24362,525751,167.01497,0
24363,298328,4.335333333,0
24364,298338,13.15744444,0
24365,298389,0,0
24366,298401,0,0
24367,298408,11.04366667,0
24368,298432,3.888666667,0
24369,298438,7.380555556,0
24370,298474,7.192,0
24371,298485,0,0
24372,525761,0,0
24373,298505,287.7818533,0
24374,298520,8.706177778,0
24375,298521,3.044333333,0
24376,298525,1.765777778,0
24377,298554,2.677333333,0
24378,298571,16.48151111,0
24379,298572,0,0
24380,298582,0,0
24381,298609,0,0
24382,298623,5.304444444,0
24383,298630,15.47711111,0
24384,298637,31.00491444,0
24385,298694,105.44047,0
24386,298710,12.25548333,0
24387,459109,15.067,0
24388,298739,72.22677778,0
24389,298785,0,0
24390,298813,0,0
24391,298856,20.94655556,0
24392,459137,0,0
24393,298918,19.72982,0
24394,298940,45.60397333,0
24395,298944,0,0
24396,298959,15.68274222,0
24397,298974,22.11711111,0
24398,298983,5.499444444,0
24399,298990,544.2620967,0
24400,299001,0,0
24401,525785,14.16633333,0
24402,299109,0,0
24403,299203,14.22177778,0
24404,525802,4.368333333,0
24405,299284,0,0
24406,299321,0,0
24407,299324,0,0
24408,299331,0,0
24409,299361,0,0
24410,299365,0,0
24411,299383,0,0
24412,299405,17.46533333,0
24413,299411,0,0
24414,299449,94.34251,0
24415,299464,45.95071778,0
24416,299465,92.161,0
24417,299488,0,0
24418,299504,4.799666667,0
24419,299511,5.047081111,0
24420,299518,47.97688889,0
24421,583536,5.348,0
24422,225376,40.7202,0
24423,225391,0,0
24424,519991,1.944333333,0
24425,225463,34.182,0
24426,225464,0,0
24427,225496,29.39866667,0
24428,225522,547.8843667,0
24429,225542,0,0
24430,225546,7.376888889,0
24431,225572,0,0
24432,225585,8.161111111,0
24433,225600,0.755111111,0
24434,225608,0,0
24435,225610,0,0
24436,583540,134.2415556,0
24437,225621,196.4666267,0
24438,225680,0,0
24439,225707,12.53066667,0
24440,225719,74.88077778,0
24441,225763,2.298,0
24442,486291,0,0
24443,225779,129.5998633,0
24444,225789,6.848301111,0
24445,225822,15.58174778,0
24446,225868,11.20277333,0
24447,225918,0,0
24448,225926,74.52377778,0
24449,583543,25.83094667,0
24450,225967,9.554444444,0
24451,225976,0,0
24452,225985,177.6195133,0
24453,226033,17.68737333,0
24454,226038,181.5602222,0
24455,226047,125.9491111,0
24456,486342,0,0
24457,226096,3.124108889,0
24458,226114,14.57618,0
24459,226117,0,0
24460,486346,0,0
24461,486347,2.811,0
24462,226176,2.210777778,0
24463,226196,0,0
24464,226233,0,0
24465,226253,0,0
24466,226271,0,0
24467,226276,0,0
24468,525925,0,0
24469,226285,54.71070556,0
24470,486402,28.45076222,0
24471,226350,0,0
24472,226353,0,0
24473,525933,71.09488889,0
24474,226375,1.155444444,0
24475,300065,9.837777778,0
24476,300109,0,0
24477,486454,8.794666667,0
24478,486466,0,0
24479,300172,49.83788889,0
24480,300199,0,0
24481,300216,0,0
24482,300217,0,0
24483,300247,52.42177778,0
24484,300251,347.7304444,0
24485,300274,10.97088889,0
24486,486528,10.15555556,0
24487,525958,4.937555556,0
24488,300333,86.16732444,0
24489,525959,222.5780256,0
24490,300338,50.22111111,0
24491,300369,0,0
24492,300430,42.94468889,0
24493,300433,42.59105889,0
24494,486588,50.27273333,0
24495,300453,13.49477778,0
24496,300482,62.644,0
24497,486603,6.604986667,0
24498,300505,47.15418667,0
24499,300509,64.12855556,0
24500,300547,107.2849778,0
24501,300557,89.31077778,0
24502,300597,12.81733333,0
24503,486653,12.65322222,0
24504,300674,5.732417778,0
24505,300680,0,0
24506,300687,92.99695333,0
24507,300762,0,0
24508,300781,0,0
24509,486675,87.65344444,0
24510,300806,0,0
24511,300816,27.13622222,0
24512,300828,0,0
24513,300869,0,0
24514,486689,0,0
24515,300884,0,0
24516,300900,42.11655556,0
24517,300910,0,0
24518,300927,0,0
24519,300946,12.43877778,0
24520,300947,1.210888889,0
24521,486707,19.828,0
24522,300982,0,0
24523,300985,0,0
24524,301006,16.96911111,0
24525,301071,180.8854989,0
24526,301076,132.149,0
24527,301083,5.5676,0
24528,301093,0,0
24529,486729,19.57770889,0
24530,301097,56.85377778,0
24531,301105,0,0
24532,301111,375.1396667,0
24533,301122,71.93621778,0
24534,486734,816.6706556,0
24535,301144,1.499444444,0
24536,301159,2.890222222,0
24537,301182,0,0
24538,525983,0,0
24539,301214,18.63485889,0
24540,301274,22.512,0
24541,301280,54.42188889,0
24542,301289,86.60711111,0
24543,301303,97.232,0
24544,301350,20.17307778,0
24545,301384,26.39733333,0
24546,301400,5.776888889,0
24547,301431,0,0
24548,301433,3.021888889,0
24549,301437,0,0
24550,301483,0,0
24551,301552,35.51366667,0
24552,301625,5.943555556,0
24553,301661,170.7322222,0
24554,301663,65.54011111,0
24555,301756,2.277666667,0
24556,301794,2.277666667,0
24557,486841,0,0
24558,301823,0,0
24559,301843,122.5017778,0
24560,301863,46.55022222,0
24561,301895,0,0
24562,301908,0,0
24563,301921,0,0
24564,301929,0,0
24565,301945,24.05355556,0
24566,301946,42.61302,0
24567,498209,149.6365556,0
24568,498210,77.59119222,0
24569,302043,0,0
24570,302099,27.14288889,0
24571,302108,136.6444278,0
24572,526031,0,0
24573,302132,0,0
24574,150991,43.65977778,0
24575,151016,198.0461622,0
24576,151035,33.961,0
24577,151086,84.63779222,0
24578,151113,56.73288889,0
24579,151116,76.42527778,0
24580,151125,56.14866667,0
24581,151180,117.1875789,0
24582,151181,4.354666667,0
24583,151197,29.84366667,0
24584,151280,60.85116667,0
24585,583562,60.257,0
24586,151294,27.10488889,0
24587,151300,0,0
24588,151308,35.742,0
24589,151346,0,0
24590,512463,13.827,0
24591,151358,0,0
24592,151359,5.886444444,0
24593,151396,15.54111111,0
24594,151397,76.30022,0
24595,583565,31.15088889,0
24596,151463,10.23166667,0
24597,151479,11.25522222,0
24598,151496,2.066,0
24599,151501,0,0
24600,151535,0,0
24601,151572,1.967222222,0
24602,583567,659.4145667,0
24603,520052,70.02155556,0
24604,151684,50.82088889,0
24605,487341,6.487555556,0
24606,151840,6.567777778,0
24607,151865,0,0
24608,151879,3.888777778,0
24609,151881,0,0
24610,151893,4.064888889,0
24611,151906,68.92744444,0
24612,151932,27.76144444,0
24613,151969,14.44433333,0
24614,151999,0,0
24615,152016,36.74773333,0
24616,152030,86.68111111,0
24617,487396,0,0
24618,152088,4.770222222,0
24619,487406,8.126777778,0
24620,152199,7.284631111,0
24621,152247,0,0
24622,520089,126.31795,0
24623,520091,0,0
24624,152284,24.22677778,0
24625,152293,2.582986667,0
24626,520097,0,0
24627,152331,4.39647,0
24628,152344,12.68955556,0
24629,152350,0,0
24630,520108,37.43829667,0
24631,152449,29.24233333,0
24632,152461,54.71428778,0
24633,152471,5.672777778,0
24634,152487,0,0
24635,152493,15.958,0
24636,152514,0,0
24637,152537,90.57742556,0
24638,152546,13.27533333,0
24639,152561,310.4681878,0
24640,520125,96.71818556,0
24641,152594,3.380444444,0
24642,152647,30.31096556,0
24643,520135,117.1999478,0
24644,487539,15.62311111,0
24645,226401,18.51955556,0
24646,226434,55.47080222,0
24647,487560,10.522,0
24648,226478,0,0
24649,226505,102.6735556,0
24650,226526,113.3006667,0
24651,226540,188.4265144,0
24652,226545,41.68077778,0
24653,226592,174.5164356,0
24654,226623,26.03366667,0
24655,226628,6.892,0
24656,226659,0,0
24657,226710,116.0991111,0
24658,226722,46.07146889,0
24659,487629,16.479,0
24660,226805,36.10920556,0
24661,226833,42.58730667,0
24662,226859,26.67822222,0
24663,226865,42.55383333,0
24664,226881,46.54666667,0
24665,520171,0,0
24666,226914,253.0919111,0
24667,226918,24.59422222,0
24668,487683,0,0
24669,226934,44.61955556,0
24670,226965,120.6603833,0
24671,226975,0,0
24672,487710,74.26366667,0
24673,226996,0,0
24674,227015,0,0
24675,227022,32.67763667,0
24676,227025,0,0
24677,487737,0,0
24678,227031,236.2724444,0
24679,520177,56.90816667,0
24680,227072,16.82166667,0
24681,227095,0,0
24682,227101,0,0
24683,227104,2.555333333,0
24684,227146,0,0
24685,227183,0,0
24686,227186,7.546,0
24687,227200,0,0
24688,227209,6.088444444,0
24689,487792,3.155333333,0
24690,227253,100.4264444,0
24691,227259,0,0
24692,227280,2.744222222,0
24693,227287,2.069333333,0
24694,487811,5.510666667,0
24695,227319,0,0
24696,227322,0,0
24697,227332,0,0
24698,227368,124.124,0
24699,227384,0,0
24700,227419,0,0
24701,227442,0,0
24702,227449,0,0
24703,487836,4.174555556,0
24704,227476,0,0
24705,227485,0,0
24706,227506,0,0
24707,227532,0,0
24708,227560,1.808666667,0
24709,227572,12.36711111,0
24710,227575,11.61666667,0
24711,227604,0,0
24712,227633,0,0
24713,227664,274.0157056,0
24714,227668,28.98216222,0
24715,227685,10.08653889,0
24716,227689,130.4332478,0
24717,227712,52.50833333,0
24718,227753,46.32822222,0
24719,227769,7.874177778,0
24720,227785,11.80666667,0
24721,227799,3.846222222,0
24722,227822,45.78733333,0
24723,520234,49.63988889,0
24724,583590,107.6524444,0
24725,520239,4.755333333,0
24726,228006,8.399,0
24727,512774,99.99655556,0
24728,153752,0,0
24729,153758,0,0
24730,153769,0,0
24731,153814,0,0
24732,153824,0,0
24733,153834,0,0
24734,153880,0,0
24735,153924,206.9228911,0
24736,153953,5.910666667,0
24737,154001,0,0
24738,154054,103.5553333,0
24739,154282,2.122111111,0
24740,154308,2.221777778,0
24741,154316,0.657937778,0
24742,520320,286.9012044,0
24743,154344,0,0
24744,489011,0,0
24745,154381,74.69677778,0
24746,154479,8.972555556,0
24747,154497,31.67465333,0
24748,154500,29.09744444,0
24749,154544,0,0
24750,489034,34.78259778,0
24751,154583,3.935111111,0
24752,520339,60.73655556,0
24753,520349,92.41266667,0
24754,520350,0,0
24755,154739,50.22177778,0
24756,154743,29.24525111,0
24757,154802,0,0
24758,520356,955.7491122,0
24759,154825,1.155444444,0
24760,154827,24.67997394,0
24761,154829,24.67997394,0
24762,520365,6.06392392,0
24763,489095,152.4006667,0
24764,154973,0,0
24765,155048,35.59457278,0
24766,520379,467.6028455,0
24767,155109,0,0
24768,155171,96.66954444,0
24769,155199,0,0
24770,155212,0,0
24771,155292,40.61667222,0
24772,155293,57.94122222,0
24773,155296,19.42011667,0
24774,155313,0,0
24775,155322,203.1294711,0
24776,155327,16.03788889,0
24777,155346,48.71288889,0
24778,155388,135.4632222,0
24779,155392,0,0
24780,155426,0.710666667,0
24781,305465,0,0
24782,305529,6.568888889,0
24783,305536,0,0
24784,305569,0,0
24785,305597,3.310555556,0
24786,305613,99.27922333,0
24787,520416,85.34122222,0
24788,305638,0,0
24789,520418,48.34366667,0
24790,305678,78.73188889,0
24791,305693,29.51536667,0
24792,305704,4.559777778,0
24793,305712,0,0
24794,305727,21.96933333,0
24795,305733,0,0
24796,489312,151.1848889,0
24797,305751,62.14043111,0
24798,305762,43.43288889,0
24799,305783,0,0
24800,305805,75.57135889,0
24801,305855,139.4029833,0
24802,305857,0,0
24803,489377,0,0
24804,305880,7.954777778,0
24805,489379,40.62222222,0
24806,305936,0,0
24807,520446,35.55511111,0
24808,306028,22.04333333,0
24809,306037,304.3670778,0
24810,306102,853.6349556,0
24811,306122,46.95788444,0
24812,306154,47.27186222,0
24813,306179,9.243777778,0
24814,306192,0,0
24815,306215,30.97266667,0
24816,520467,55.43233333,0
24817,306267,0,0
24818,306274,0,0
24819,306286,0,0
24820,306296,0,0
24821,306353,31.46555556,0
24822,306362,4.111,0
24823,489452,0,0
24824,306375,0,0
24825,306419,1.522111111,0
24826,306455,0,0
24827,306471,14.00466667,0
24828,306473,39.04211111,0
24829,306490,0.955333333,0
24830,306496,192.5619833,0
24831,306508,0,0
24832,306515,0,0
24833,306523,0,0
24834,489472,0.775222222,0
24835,306591,13.67933333,0
24836,306602,4.559777778,0
24837,306603,0,0
24838,306628,0,0
24839,306629,0,0
24840,306661,0,0
24841,306665,31.88577778,0
24842,306669,91.49358889,0
24843,306677,166.7480711,0
24844,306689,19.30411111,0
24845,306725,0.577555556,0
24846,489487,1.49,0
24847,306930,0,0
24848,306937,11.729,0
24849,306941,0,0
24850,306980,33.06107778,0
24851,307004,21.94197778,0
24852,307011,0,0
24853,307030,41.26463333,0
24854,307034,107.2777478,0
24855,308269,4.877333333,0
24856,308277,7.731888889,0
24857,308281,0,0
24858,501587,9.312511111,0
24859,439426,46.04388889,0
24860,308372,0,0
24861,308383,15.21933333,0
24862,308386,42.45371778,0
24863,308388,11.04366667,0
24864,308389,13.53277778,0
24865,308436,3.066,0
24866,308446,4.722111111,0
24867,308475,84.46988889,0
24868,308527,0,0
24869,308550,0,0
24870,308553,0,0
24871,308566,39.55998,0
24872,308569,95.55041111,0
24873,501613,42.80049444,0
24874,308633,31.21122222,0
24875,308657,0,0
24876,308669,18.69911111,0
24877,308676,0.577666667,0
24878,384536,0,0
24879,501624,32.05877778,0
24880,384580,0,0
24881,384604,58.74848444,0
24882,384628,639.2941467,0
24883,384641,0,0
24884,384646,36.07544444,0
24885,501634,65.48639111,0
24886,384672,36.68165556,0
24887,384682,4.274333333,0
24888,384718,42.90244444,0
24889,384722,37.32711111,0
24890,384751,22.31180333,0
24891,384766,206.8198,0
24892,384767,67.94111111,0
24893,384791,54.62044444,0
24894,384800,0,0
24895,384824,0,0
24896,234407,102.6501111,0
24897,234434,174.9707267,0
24898,234440,25.46222222,0
24899,234442,44.38039,0
24900,234488,27.048,0
24901,234524,138.7238122,0
24902,492140,137.7350022,0
24903,234594,46.00955556,0
24904,234606,3.444,0
24905,234615,43.69022222,0
24906,234624,252.497,0
24907,513327,1107.025959,0
24908,234657,74.72266667,0
24909,234678,13.25344444,0
24910,234701,0,0
24911,234705,0,0
24912,234738,11.56088889,0
24913,234758,32.74733333,0
24914,234805,0,0
24915,234833,17.83911111,0
24916,234838,10.66577778,0
24917,234887,0,0
24918,234898,0,0
24919,513340,0,0
24920,513341,50.88788889,0
24921,235014,21.037,0
24922,308684,0,0
24923,308759,4.522,0
24924,308875,0.844333333,0
24925,308876,0,0
24926,308930,42.088,0
24927,308938,0,0
24928,308949,56.95733333,0
24929,309013,0,0
24930,309098,0,0
24931,513371,0,0
24932,309202,0,0
24933,309203,1.155333333,0
24934,309215,1.144222222,0
24935,309265,1.144333333,0
24936,309302,16.13422222,0
24937,309351,0,0
24938,309356,0,0
24939,309364,0,0
24940,309365,0,0
24941,309381,13.18255556,0
24942,309382,2.399777778,0
24943,309401,0,0
24944,309406,37.50911111,0
24945,309417,171.3402222,0
24946,309420,0,0
24947,309421,19.60077778,0
24948,309423,22.34255556,0
24949,492280,0,0
24950,309430,50.22859556,0
24951,309451,4.854777778,0
24952,309543,24.69944444,0
24953,309553,4.121777778,0
24954,309590,18.68433333,0
24955,492307,21.965,0
24956,309650,38.75320667,0
24957,309687,8.494344444,0
24958,309693,0,0
24959,309722,0,0
24960,309728,0,0
24961,492320,0,0
24962,309749,4.247172222,0
24963,309752,4.247172222,0
24964,520643,0,0
24965,309866,0,0
24966,309890,15.51343333,0
24967,309920,40.13811111,0
24968,583627,132.1111889,0
24969,309999,0,0
24970,310042,12.17077778,0
24971,310079,0,0
24972,310084,75.72455556,0
24973,310090,0,0
24974,310105,339.8834789,0
24975,310111,10.43052889,0
24976,310169,20.48544444,0
24977,310308,0,0
24978,310313,4.013333333,0
24979,310357,27.58426667,0
24980,310409,174.8852756,0
24981,310447,16.18754444,0
24982,310470,0,0
24983,520685,10.67711111,0
24984,310520,9.046353333,0
24985,520688,4.831666667,0
24986,310606,2.564888889,0
24987,310654,157.4350511,0
24988,310696,3.044333333,0
24989,310706,0,0
24990,310707,0,0
24991,520702,25.15782889,0
24992,310749,42.204,0
24993,310768,11.25733333,0
24994,310838,0,0
24995,310910,0,0
24996,520726,0,0
24997,310987,18.49888889,0
24998,310994,0,0
24999,310998,0,0
25000,311056,6.111,0
25001,311105,0,0
25002,311156,15.14577778,0
25003,311158,5.888666667,0
25004,311161,0.944333333,0
25005,311191,136.4495589,0
25006,311222,0,0
25007,311224,0,0
25008,311276,75.54003,0
25009,520745,5.199333333,0
25010,520754,9.453888889,0
25011,385223,0,0
25012,385329,15.90977778,0
25013,520781,80.96333333,0
25014,385556,15.40044444,0
25015,520815,0,0
25016,385663,0,0
25017,583647,3.323544444,0
25018,385702,0,0
25019,385736,114.6373333,0
25020,385743,0,0
25021,385770,15.97911111,0
25022,520821,0,0
25023,385799,0,0
25024,385827,0,0
25025,385830,196.7459778,0
25026,583669,1352.366084,0
25027,160345,36.52777778,0
25028,160365,3.459333333,0
25029,160415,27.49144444,0
25030,160461,10.33194667,0
25031,160473,70.89791444,0
25032,160545,146.4786667,0
25033,160576,512.0442222,0
25034,160598,45.21222667,0
25035,160605,4.533,0
25036,583684,148.7133333,0
25037,513618,96.23377778,0
25038,160704,63.96555556,0
25039,160745,23.04366667,0
25040,160783,95.50680556,0
25041,160798,34.31168444,0
25042,160811,5.399444444,0
25043,462240,0,0
25044,513642,51.68576889,0
25045,160943,8.393336667,0
25046,160953,0,0
25047,160955,5.110222222,0
25048,160967,139.6761244,0
25049,161020,51.40388889,0
25050,462262,0,0
25051,161024,5.902666667,0
25052,161035,38.09733333,0
25053,161052,0,0
25054,161065,172.8276667,0
25055,161083,49.66427111,0
25056,161089,0,0
25057,161091,19.94753333,0
25058,161097,29.398,0
25059,161129,0,0
25060,161144,0,0
25061,161178,17.01788889,0
25062,161189,119.8848889,0
25063,161300,0,0
25064,161307,0.911,0
25065,161332,17.94366667,0
25066,161355,29.04133333,0
25067,235038,0,0
25068,235043,0,0
25069,235056,0,0
25070,235060,120.752,0
25071,235096,0,0
25072,235098,73.00022222,0
25073,235105,0,0
25074,235152,7.968222222,0
25075,520878,0,0
25076,235177,0,0
25077,235253,0,0
25078,462481,241.615,0
25079,462487,0,0
25080,235320,204.7381433,0
25081,235335,10.89888889,0
25082,235345,0,0
25083,462506,15.28055556,0
25084,235383,67.98979,0
25085,235388,0.805555556,0
25086,462546,0,0
25087,235424,0,0
25088,235453,101.8278889,0
25089,235471,0,0
25090,462581,0,0
25091,235526,0,0
25092,235540,0,0
25093,462596,44.32366667,0
25094,235594,1038.569333,0
25095,235626,10.31477778,0
25096,235635,0,0
25097,235651,90.91122222,0
25098,235652,40.92755556,0
25099,235737,1.788666667,0
25100,235751,0,0
25101,235770,18.73188889,0
25102,235824,10.92903333,0
25103,235838,90.16686,0
25104,235848,0,0
25105,235869,304.2013411,0
25106,235886,4.888444444,0
25107,235928,0,0
25108,235945,22.38711111,0
25109,235957,14.69933333,0
25110,235966,9.299144444,0
25111,520927,556.4326633,0
25112,235977,543.7214278,0
25113,236022,0,0
25114,236044,0,0
25115,236077,46.02177778,0
25116,236140,0,0
25117,236171,28.54277778,0
25118,236197,0,0
25119,236215,0,0
25120,236223,3.879444444,0
25121,236286,2.869604444,0
25122,236299,10.732,0
25123,236341,14.732,0
25124,520948,96.62302,0
25125,462757,6.459922222,0
25126,583702,34.46506889,0
25127,236515,0,0
25128,236628,83.12388889,0
25129,236643,142.2538456,0
25130,520961,1.116888889,0
25131,236699,19.59942889,0
25132,236731,74.12479,0
25133,236745,13.99933333,0
25134,236765,50.54066667,0
25135,492568,0,0
25136,492573,0,0
25137,236865,0.722111111,0
25138,236895,20.27788889,0
25139,520974,1.288777778,0
25140,236935,16.11416667,0
25141,236937,0,0
25142,237021,153.7186322,0
25143,237048,57.19988889,0
25144,237065,22.74822222,0
25145,237103,104.0366867,0
25146,237106,0,0
25147,237114,14.40504,0
25148,237142,0,0
25149,239838,0,0
25150,462886,12.72844444,0
25151,239928,4.310444444,0
25152,239935,0,0
25153,239962,0,0
25154,239975,8.383666667,0
25155,239976,1.133222222,0
25156,240113,0,0
25157,240156,3.821333333,0
25158,240187,0,0
25159,240224,166.4481922,0
25160,240240,4.335333333,0
25161,240254,0,0
25162,240272,26.39733333,0
25163,240297,0,0
25164,240316,141.0613333,0
25165,521237,14.00211111,0
25166,240435,12.13788889,0
25167,314167,32.45252,0
25168,314196,0,0
25169,314228,75.82922222,0
25170,314273,0,0
25171,314301,90.79570222,0
25172,314333,0,0
25173,314385,14.79844444,0
25174,521261,6.480777778,0
25175,314410,2.011,0
25176,314420,45.31962222,0
25177,314475,0,0
25178,314483,0,0
25179,462995,15.32122222,0
25180,314503,0,0
25181,463000,16.08433333,0
25182,314545,5.703,0
25183,314608,29.431,0
25184,314624,82.39895333,0
25185,314638,170.2137778,0
